Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;concept:name;impact;lifecycle:transition;org:group;org:role;organization country;organization involved;product;resource country;Duration
1-615224713;Accepted-In Progress;Dawid;2011/11/23 15:01:03.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_3;pl;N26 2nd;PROD791;POLAND;0.0
1-615224713;Completed-Closed;Dawid;2012/01/13 13:26:02.000;Variant 1;1;Completed;Medium;Closed;Org line A2;A2_3;pl;N26 2nd;PROD791;POLAND;4400699.0
1-615905511;Accepted-In Progress;Joakim;2011/11/24 07:34:09.000;Variant 3;3;Accepted;High;In Progress;Org line C;C_6;se;G290 3rd;PROD154;Sweden;0.0
1-615905511;Accepted-Wait;Joakim;2012/02/07 15:03:51.000;Variant 3;3;Accepted;High;Wait;Org line C;C_6;se;G290 3rd;PROD154;Sweden;6506982.0
1-615905511;Completed-Closed;Joakim;2012/04/25 16:00:33.000;Variant 3;3;Completed;High;Closed;Org line C;C_6;se;G290 3rd;PROD154;Sweden;6742602.0
1-616014042;Accepted-In Progress;Sylvie;2011/11/24 11:07:34.000;Variant 1;1;Accepted;Low;In Progress;Org line C;C_1;us;G14 3rd;PROD398;France;0.0
1-616014042;Completed-Closed;Sylvie;2012/03/28 12:41:08.000;Variant 1;1;Completed;Low;Closed;Org line C;C_1;us;G14 3rd;PROD398;France;10805614.0
1-616409083;Accepted-In Progress;Jonas;2011/11/24 17:30:30.000;Variant 12;12;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;0.0
1-616409083;Completed-Closed;Jonas;2012/02/15 12:26:06.000;Variant 12;12;Completed;Medium;Closed;Org line C;E_8;in;G186 2nd;PROD473;Sweden;7152936.0
1-616409083;Accepted-In Progress;Jonas;2012/02/15 15:54:41.000;Variant 12;12;Accepted;Medium;In Progress;Org line C;E_8;in;G186 2nd;PROD473;Sweden;12515.0
1-616409083;Completed-Closed;Jonas;2012/02/15 16:12:50.000;Variant 12;12;Completed;Medium;Closed;Org line C;E_8;in;G186 2nd;PROD473;Sweden;1089.0
1-616977258;Accepted-In Progress;Niklas;2011/11/25 12:33:57.000;Variant 6;6;Accepted;Low;In Progress;Org line A2;A2_2;se;G167 2nd;PROD681;Sweden;0.0
1-616977258;Accepted-Assigned;Niklas;2012/01/05 11:31:53.000;Variant 6;6;Accepted;Low;Assigned;Org line A2;A2_2;se;G167 2nd;PROD681;Sweden;3538676.0
1-616977258;Accepted-In Progress;Niklas;2012/04/23 11:06:44.000;Variant 6;6;Accepted;Low;In Progress;Org line A2;A2_2;se;G167 2nd;PROD681;Sweden;9416091.0
1-616977258;Completed-Closed;Niklas;2012/04/23 11:07:42.000;Variant 6;6;Completed;Low;Closed;Org line A2;A2_2;se;G167 2nd;PROD681;Sweden;58.0
1-616993936;Accepted-In Progress;Ann-Charlotte;2011/11/25 11:23:38.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;E_10;se;G138 2nd;PROD659;Sweden;0.0
1-616993936;Queued-Awaiting Assignment;Ann-Charlotte;2011/11/25 11:28:42.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line C;E_10;se;G138 2nd;PROD659;Sweden;304.0
1-616993936;Accepted-In Progress;Jakob;2011/11/25 11:30:35.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;E_5;se;G80;PROD659;Sweden;113.0
1-616993936;Queued-Awaiting Assignment;Ann-Charlotte;2011/11/25 11:32:07.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line C;E_10;se;G138 2nd;PROD659;Sweden;92.0
1-616993936;Accepted-In Progress;Christer;2011/11/25 15:25:53.000;Variant 11;11;Accepted;Medium;In Progress;Org line C;C_6;se;G290 3rd;PROD659;Sweden;14026.0
1-616993936;Completed-Closed;Christer;2012/01/27 14:12:32.000;Variant 11;11;Completed;Medium;Closed;Org line C;C_6;se;G290 3rd;PROD659;Sweden;5438799.0
1-617042441;Accepted-In Progress;Jan;2011/11/25 13:21:16.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;C_6;se;G237 3rd;PROD208;Sweden;0.0
1-617042441;Queued-Awaiting Assignment;Jan;2011/12/01 10:22:28.000;Variant 60;60;Queued;Medium;Awaiting Assignment;Org line C;C_6;se;G237 3rd;PROD208;Sweden;507672.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 10:23:47.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;E_10;se;G236 2nd;PROD208;Sweden;79.0
1-617042441;Queued-Awaiting Assignment;Jan;2011/12/01 15:28:14.000;Variant 60;60;Queued;Medium;Awaiting Assignment;Org line C;C_6;se;G237 3rd;PROD208;Sweden;18267.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 15:29:02.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;E_10;se;G236 2nd;PROD208;Sweden;48.0
1-617042441;Accepted-Assigned;Jan;2011/12/01 15:29:41.000;Variant 60;60;Accepted;Medium;Assigned;Org line C;C_6;se;G237 3rd;PROD208;Sweden;39.0
1-617042441;Accepted-In Progress;Sumit;2011/12/01 15:29:46.000;Variant 60;60;Accepted;Medium;In Progress;Org line C;C_6;se;G237 3rd;PROD208;Sweden;5.0
1-617042441;Completed-Closed;Sumit;2012/01/04 12:12:18.000;Variant 60;60;Completed;Medium;Closed;Org line C;C_6;se;G237 3rd;PROD208;Sweden;2925752.0
1-617049384;Accepted-In Progress;Vesa;2011/11/25 15:08:25.000;Variant 1;1;Accepted;High;In Progress;Org line C;C_6;se;G268 3rd;PROD805;Sweden;0.0
1-617049384;Completed-Closed;Vesa;2012/01/23 10:11:18.000;Variant 1;1;Completed;High;Closed;Org line C;C_6;se;G268 3rd;PROD805;Sweden;5079773.0
1-617084616;Accepted-In Progress;Roland;2011/11/25 16:02:27.000;Variant 3;3;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-617084616;Accepted-Wait;Roland;2011/12/05 08:23:00.000;Variant 3;3;Accepted;Medium;Wait;Org line G4;;se;S33 2nd;PROD374;Sweden;836433.0
1-617084616;Completed-Closed;Roland;2012/02/08 21:55:10.000;Variant 3;3;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD374;Sweden;5664730.0
1-617389027;Accepted-In Progress;Yue;2011/11/28 10:16:12.000;Variant 3;3;Accepted;Major;In Progress;Org line A2;A2_5;se;G350 2nd;PROD92;China;0.0
1-617389027;Accepted-Wait;Yue;2011/11/30 02:11:40.000;Variant 3;3;Accepted;Major;Wait;Org line A2;A2_5;se;G350 2nd;PROD92;China;143728.0
1-617389027;Completed-Closed;Yue;2012/01/05 02:06:21.000;Variant 3;3;Completed;Major;Closed;Org line A2;A2_5;se;G350 2nd;PROD92;China;3110081.0
1-617696569;Accepted-In Progress;Freddy;2011/11/29 04:12:33.000;Variant 70;70;Accepted;Medium;In Progress;Org line C;E_4;in;G93 2nd;PROD325;INDIA;0.0
1-617696569;Completed-Closed;Freddy;2011/12/19 04:43:18.000;Variant 70;70;Completed;Medium;Closed;Org line C;E_4;in;G93 2nd;PROD325;INDIA;1729845.0
1-617696569;Accepted-In Progress;Freddy;2012/01/18 12:05:10.000;Variant 70;70;Accepted;Medium;In Progress;Org line C;E_4;in;G93 2nd;PROD325;INDIA;2618512.0
1-617696569;Completed-Closed;Freddy;2012/01/18 12:07:06.000;Variant 70;70;Completed;Medium;Closed;Org line C;E_4;in;G93 2nd;PROD325;INDIA;116.0
1-617696569;Accepted-In Progress;Freddy;2012/02/14 09:15:07.000;Variant 70;70;Accepted;Medium;In Progress;Org line C;E_4;in;G93 2nd;PROD325;INDIA;2322481.0
1-617696569;Completed-Closed;Freddy;2012/02/14 09:15:35.000;Variant 70;70;Completed;Medium;Closed;Org line C;E_4;in;G93 2nd;PROD325;INDIA;28.0
1-618041243;Accepted-In Progress;Britt;2011/11/30 04:43:31.000;Variant 9;9;Accepted;High;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-618041243;Queued-Awaiting Assignment;Britt;2011/11/30 08:37:56.000;Variant 9;9;Queued;High;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;14065.0
1-618041243;Accepted-In Progress;Britt;2011/12/12 12:48:59.000;Variant 9;9;Accepted;High;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;1051863.0
1-618041243;Accepted-Wait;Britt;2011/12/12 14:52:54.000;Variant 9;9;Accepted;High;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;7435.0
1-618041243;Completed-Closed;Britt;2012/01/19 16:18:51.000;Variant 9;9;Completed;High;Closed;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;3288357.0
1-618041343;Accepted-In Progress;Patrik;2011/11/30 05:20:53.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;0.0
1-618041343;Queued-Awaiting Assignment;Patrik;2011/11/30 08:38:36.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;11863.0
1-618041343;Accepted-In Progress;Fredrik;2011/11/30 08:54:41.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;965.0
1-618041343;Queued-Awaiting Assignment;Jihong;2011/11/30 08:55:27.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line B;A2_1;cn;D1;PROD38;China;46.0
1-618041343;Accepted-In Progress;Kwewat;2012/01/05 03:30:36.000;Variant 11;11;Accepted;Medium;In Progress;Org line B;A2_1;cn;D1;PROD38;THAILAND;3090909.0
1-618041343;Completed-Closed;Kwewat;2012/01/05 03:31:22.000;Variant 11;11;Completed;Medium;Closed;Org line B;A2_1;cn;D1;PROD38;THAILAND;46.0
1-618116069;Accepted-In Progress;Britt;2011/11/30 07:54:16.000;Variant 9;9;Accepted;Medium;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-618116069;Queued-Awaiting Assignment;Britt;2011/11/30 08:14:54.000;Variant 9;9;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;1238.0
1-618116069;Accepted-In Progress;Britt;2011/12/12 14:51:59.000;Variant 9;9;Accepted;Medium;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;1060625.0
1-618116069;Accepted-Wait;Britt;2011/12/12 14:52:05.000;Variant 9;9;Accepted;Medium;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;6.0
1-618116069;Completed-Closed;Britt;2012/01/19 16:30:17.000;Variant 9;9;Completed;Medium;Closed;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;3289092.0
1-618143224;Accepted-In Progress;Yannick;2011/11/30 09:00:24.000;Variant 25;25;Accepted;Medium;In Progress;Org line C;E_6;fr;T8 2nd;PROD637;France;0.0
1-618143224;Queued-Awaiting Assignment;Yannick;2011/11/30 09:01:00.000;Variant 25;25;Queued;Medium;Awaiting Assignment;Org line C;E_6;fr;T8 2nd;PROD637;France;36.0
1-618143224;Accepted-Assigned;Yannick;2011/11/30 09:01:19.000;Variant 25;25;Accepted;Medium;Assigned;Org line C;E_6;fr;T8 2nd;PROD637;France;19.0
1-618143224;Accepted-In Progress;Dimitri;2011/12/14 09:39:58.000;Variant 25;25;Accepted;Medium;In Progress;Org line A2;A2_4;fr;W6 2nd;PROD637;France;1211919.0
1-618143224;Completed-Closed;Dimitri;2012/01/20 13:06:33.000;Variant 25;25;Completed;Medium;Closed;Org line A2;A2_4;fr;W6 2nd;PROD637;France;3209195.0
1-618170625;Accepted-In Progress;Sridhar;2011/11/30 09:24:37.000;Variant 14;14;Accepted;Medium;In Progress;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;0.0
1-618170625;Accepted-Assigned;Sridhar;2011/12/05 08:49:27.000;Variant 14;14;Accepted;Medium;Assigned;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;429890.0
1-618170625;Accepted-Wait;Sridhar;2012/01/16 14:32:11.000;Variant 14;14;Accepted;Medium;Wait;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;3649364.0
1-618170625;Completed-Closed;Sridhar;2012/02/27 13:04:26.000;Variant 14;14;Completed;Medium;Closed;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;3623535.0
1-618171180;Accepted-In Progress;J;2011/11/30 10:02:03.000;Variant 3;3;Accepted;Medium;In Progress;Org line C;E_4;us;G88 2nd;PROD701;INDIA;0.0
1-618171180;Accepted-Wait;J;2011/11/30 10:13:35.000;Variant 3;3;Accepted;Medium;Wait;Org line C;E_4;us;G88 2nd;PROD701;INDIA;692.0
1-618171180;Completed-Closed;J;2012/01/03 12:57:51.000;Variant 3;3;Completed;Medium;Closed;Org line C;E_4;us;G88 2nd;PROD701;INDIA;2947456.0
1-618283927;Accepted-In Progress;Stefan;2011/11/30 16:12:42.000;Variant 4;4;Accepted;Medium;In Progress;Org line A2;A2_3;se;U5 2nd;PROD372;Sweden;0.0
1-618283927;Accepted-In Progress;Stefan;2012/02/06 15:19:01.000;Variant 4;4;Accepted;Medium;In Progress;Org line A2;A2_3;se;U5 2nd;PROD372;Sweden;5871979.0
1-618283927;Completed-Closed;Stefan;2012/02/06 15:21:33.000;Variant 4;4;Completed;Medium;Closed;Org line A2;A2_3;se;U5 2nd;PROD372;Sweden;152.0
1-618589528;Accepted-In Progress;Ian;2011/12/01 15:52:56.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;0.0
1-618589528;Accepted-Assigned;Ian;2011/12/01 15:54:50.000;Variant 13;13;Accepted;High;Assigned;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;114.0
1-618589528;Accepted-In Progress;Ian;2011/12/06 16:05:32.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;432642.0
1-618589528;Accepted-In Progress;Andrew;2012/05/17 12:53:39.000;Variant 13;13;Accepted;High;In Progress;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;14071687.0
1-618589528;Completed-Closed;Andrew;2012/05/17 12:53:45.000;Variant 13;13;Completed;High;Closed;Org line A2;A2_1;gb;G42 3rd;PROD236;United Kingdom;6.0
1-618620384;Accepted-In Progress;Rafal;2011/12/01 10:20:57.000;Variant 1;1;Accepted;High;In Progress;Org line A2;D_1;pl;V10 3rd;PROD69;POLAND;0.0
1-618620384;Completed-Closed;Rafal;2012/02/23 13:41:54.000;Variant 1;1;Completed;High;Closed;Org line A2;D_1;pl;V10 3rd;PROD69;POLAND;7269657.0
1-618883006;Accepted-In Progress;Patrik;2011/12/02 04:39:11.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;0.0
1-618883006;Queued-Awaiting Assignment;Patrik;2011/12/02 04:39:48.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;37.0
1-618883006;Accepted-In Progress;Fredrik;2011/12/02 07:49:59.000;Variant 11;11;Accepted;Medium;In Progress;Org line A2;A2_1;cn;N19 2nd;PROD38;Sweden;11411.0
1-618883006;Queued-Awaiting Assignment;Jihong;2011/12/02 07:50:11.000;Variant 11;11;Queued;Medium;Awaiting Assignment;Org line B;A2_1;cn;D1;PROD38;China;12.0
1-618883006;Accepted-In Progress;Kwewat;2012/01/05 03:31:59.000;Variant 11;11;Accepted;Medium;In Progress;Org line B;A2_1;cn;D1;PROD38;THAILAND;2922108.0
1-618883006;Completed-Closed;Kwewat;2012/01/05 03:32:02.000;Variant 11;11;Completed;Medium;Closed;Org line B;A2_1;cn;D1;PROD38;THAILAND;3.0
1-619067777;Accepted-In Progress;Britt;2011/12/02 10:46:41.000;Variant 26;26;Accepted;Low;In Progress;Org line A2;A2_1;cn;T17 2nd;PROD350;Sweden;0.0
1-619067777;Queued-Awaiting Assignment;Britt;2011/12/02 10:47:20.000;Variant 26;26;Queued;Low;Awaiting Assignment;Org line A2;A2_1;cn;T17 2nd;PROD350;Sweden;39.0
1-619067777;Accepted-In Progress;Britt;2011/12/12 14:52:12.000;Variant 26;26;Accepted;Low;In Progress;Org line A2;A2_1;cn;J2 2nd;PROD350;Sweden;878692.0
1-619067777;Accepted-Wait;Britt;2011/12/12 14:52:18.000;Variant 26;26;Accepted;Low;Wait;Org line A2;A2_1;cn;J2 2nd;PROD350;Sweden;6.0
1-619067777;Accepted-In Progress;Kwewat;2012/01/06 06:25:12.000;Variant 26;26;Accepted;Low;In Progress;Org line B;A2_1;cn;D1;PROD350;THAILAND;2129574.0
1-619067777;Completed-Closed;Kwewat;2012/01/06 06:26:16.000;Variant 26;26;Completed;Low;Closed;Org line B;A2_1;cn;D1;PROD350;THAILAND;64.0
1-619087129;Accepted-In Progress;Ewa;2011/12/02 12:09:21.000;Variant 1;1;Accepted;Medium;In Progress;Org line G3;;us;G199 3rd;PROD97;POLAND;0.0
1-619087129;Completed-Closed;Ewa;2012/01/03 11:10:20.000;Variant 1;1;Completed;Medium;Closed;Org line G3;;us;G199 3rd;PROD97;POLAND;2761259.0
1-619175501;Accepted-Assigned;Harikumar;2011/12/02 13:35:34.000;Variant 18;18;Accepted;Medium;Assigned;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;0.0
1-619175501;Accepted-In Progress;Harikumar;2011/12/06 10:22:13.000;Variant 18;18;Accepted;Medium;In Progress;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;333999.0
1-619175501;Completed-Closed;Harikumar;2012/03/30 17:12:54.000;Variant 18;18;Completed;Medium;Closed;Org line A2;D_1;in;L50 3rd;PROD611;Sweden;9960641.0
1-619201265;Accepted-In Progress;Fredrik;2011/12/02 14:17:15.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;0.0
1-619201265;Accepted-Assigned;Fredrik;2012/01/16 13:49:25.000;Variant 6;6;Accepted;High;Assigned;Org line G4;;se;S30 2nd;PROD412;Sweden;3886330.0
1-619201265;Accepted-In Progress;Helene;2012/01/17 09:16:19.000;Variant 6;6;Accepted;High;In Progress;Org line G4;;se;S30 2nd;PROD412;Sweden;70014.0
1-619201265;Completed-Closed;Helene;2012/01/17 09:16:30.000;Variant 6;6;Completed;High;Closed;Org line G4;;se;S30 2nd;PROD412;Sweden;11.0
1-619232031;Accepted-In Progress;Peter;2011/12/02 15:29:22.000;Variant 3;3;Accepted;Major;In Progress;Org line C;C_6;se;G290 3rd;PROD659;Sweden;0.0
1-619232031;Accepted-Wait;Peter;2011/12/12 13:12:58.000;Variant 3;3;Accepted;Major;Wait;Org line C;C_6;se;G290 3rd;PROD659;Sweden;855816.0
1-619232031;Completed-Closed;Peter;2012/02/01 14:43:46.000;Variant 3;3;Completed;Major;Closed;Org line C;C_6;se;G290 3rd;PROD659;Sweden;4411848.0
1-619254483;Accepted-In Progress;Maria;2011/12/02 15:37:58.000;Variant 1;1;Accepted;High;In Progress;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;0.0
1-619254483;Completed-Closed;Maria;2012/01/10 10:11:14.000;Variant 1;1;Completed;High;Closed;Org line A2;A2_4;se;G118 2nd;PROD591;Sweden;3349996.0
1-619575181;Accepted-In Progress;Antony;2011/12/05 09:33:37.000;Variant 12;12;Accepted;Major;In Progress;Org line C;E_4;us;G88 2nd;PROD793;INDIA;0.0
1-619575181;Completed-Closed;Antony;2011/12/26 02:29:02.000;Variant 12;12;Completed;Major;Closed;Org line C;E_4;us;G88 2nd;PROD793;INDIA;1788925.0
1-619575181;Accepted-In Progress;Antony;2012/01/04 18:57:37.000;Variant 12;12;Accepted;Major;In Progress;Org line C;E_4;us;G88 2nd;PROD793;INDIA;836915.0
1-619575181;Completed-Closed;Antony;2012/01/04 19:09:15.000;Variant 12;12;Completed;Major;Closed;Org line C;E_4;us;G88 2nd;PROD793;INDIA;698.0
1-619684455;Accepted-In Progress;Stephane;2011/12/05 10:59:00.000;Variant 1;1;Accepted;Major;In Progress;Org line C;E_8;in;G181 2nd;PROD476;France;0.0
1-619684455;Completed-Closed;Stephane;2012/01/23 14:06:08.000;Variant 1;1;Completed;Major;Closed;Org line C;E_8;in;G181 2nd;PROD476;France;4244828.0
1-619719949;Accepted-In Progress;John;2011/12/05 12:35:14.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G144 3rd;PROD667;Sweden;0.0
1-619719949;Queued-Awaiting Assignment;John;2011/12/05 13:02:06.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G144 3rd;PROD667;Sweden;1612.0
1-619719949;Queued-Awaiting Assignment;Mica;2011/12/06 08:23:22.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G141 3rd;PROD667;Sweden;69676.0
1-619719949;Accepted-In Progress;Mica;2011/12/08 07:48:30.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G141 3rd;PROD667;Sweden;170708.0
1-619719949;Queued-Awaiting Assignment;John;2011/12/09 12:59:13.000;Variant 41;41;Queued;Low;Awaiting Assignment;Org line C;C_6;se;G144 3rd;PROD667;Sweden;105043.0
1-619719949;Accepted-In Progress;John;2011/12/09 13:00:14.000;Variant 41;41;Accepted;Low;In Progress;Org line C;C_6;se;G144 3rd;PROD667;Sweden;61.0
1-619719949;Completed-Closed;John;2012/03/22 08:54:05.000;Variant 41;41;Completed;Low;Closed;Org line C;C_6;se;G144 3rd;PROD667;Sweden;8970831.0
1-619767065;Accepted-In Progress;Dweep;2011/12/05 13:57:43.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;C_1;us;G14 3rd;PROD398;Sweden;0.0
1-619767065;Accepted-In Progress;Dweep;2012/01/03 12:38:34.000;Variant 4;4;Accepted;Medium;In Progress;Org line C;C_1;us;G14 3rd;PROD398;Sweden;2500851.0
1-619767065;Completed-Closed;Dweep;2012/02/07 11:34:28.000;Variant 4;4;Completed;Medium;Closed;Org line C;C_1;us;G14 3rd;PROD398;Sweden;3020154.0
1-619857642;Accepted-In Progress;Tommy;2011/12/05 15:55:59.000;Variant 4;4;Accepted;Low;In Progress;Org line C;V3_2;se;G371;PROD262;Sweden;0.0
1-619857642;Accepted-In Progress;Tommy;2012/01/19 10:05:25.000;Variant 4;4;Accepted;Low;In Progress;Org line C;V3_2;se;G371;PROD262;Sweden;3866966.0
1-619857642;Completed-Closed;Tommy;2012/01/19 10:12:47.000;Variant 4;4;Completed;Low;Closed;Org line C;V3_2;se;G371;PROD262;Sweden;442.0
1-620015297;Accepted-In Progress;Rickard;2011/12/06 07:51:12.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD374;Sweden;0.0
1-620015297;Completed-Closed;Rickard;2012/02/08 14:12:13.000;Variant 1;1;Completed;Medium;Closed;Org line G4;;se;S33 2nd;PROD374;Sweden;5552461.0
1-620074564;Accepted-In Progress;Pallav;2011/12/06 10:02:09.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_2;in;G38 2nd;PROD215;Sweden;0.0
1-620074564;Completed-Closed;Pallav;2012/05/04 15:48:40.000;Variant 1;1;Completed;Medium;Closed;Org line A2;A2_2;in;G38 2nd;PROD215;Sweden;12980791.0
1-620430705;Accepted-In Progress;Per;2011/12/07 08:17:12.000;Variant 1;1;Accepted;Medium;In Progress;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;0.0
1-620430705;Completed-Closed;Per;2012/04/20 09:19:39.000;Variant 1;1;Completed;Medium;Closed;Org line A2;A2_4;se;G105 2nd;PROD337;Sweden;11667747.0
1-620432583;Accepted-In Progress;Britt;2011/12/07 05:38:29.000;Variant 26;26;Accepted;High;In Progress;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;0.0
1-620432583;Queued-Awaiting Assignment;Britt;2011/12/07 05:39:00.000;Variant 26;26;Queued;High;Awaiting Assignment;Org line A2;A2_1;se;T17 2nd;PROD350;Sweden;31.0
1-620432583;Accepted-In Progress;Britt;2011/12/12 14:51:36.000;Variant 26;26;Accepted;High;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;465156.0
1-620432583;Accepted-Wait;Britt;2011/12/12 14:51:48.000;Variant 26;26;Accepted;High;Wait;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;12.0
1-620432583;Accepted-In Progress;Britt;2012/01/19 15:53:52.000;Variant 26;26;Accepted;High;In Progress;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;3286924.0
1-620432583;Completed-Closed;Britt;2012/01/19 16:05:09.000;Variant 26;26;Completed;High;Closed;Org line A2;A2_1;se;J2 2nd;PROD350;Sweden;677.0
1-620572095;Accepted-In Progress;Ingemar;2011/12/08 08:19:35.000;Variant 1;1;Accepted;Low;In Progress;Org line C;E_9;se;N12 2nd;PROD277;Sweden;0.0
1-620572095;Completed-Closed;Ingemar;2012/04/02 09:32:04.000;Variant 1;1;Completed;Low;Closed;Org line C;E_9;se;N12 2nd;PROD277;Sweden;10026749.0
1-620584677;Accepted-In Progress;Jeevitha;2011/12/07 12:07:47.000;Variant 6;6;Accepted;Medium;In Progress;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;0.0
1-620584677;Accepted-Assigned;Jeevitha;2011/12/07 12:17:43.000;Variant 6;6;Accepted;Medium;Assigned;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;596.0
1-620584677;Accepted-In Progress;Jeevitha;2012/01/11 06:56:47.000;Variant 6;6;Accepted;Medium;In Progress;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;3004744.0
1-620584677;Completed-Closed;Jeevitha;2012/01/11 06:57:10.000;Variant 6;6;Completed;Medium;Closed;Org line A2;A2_4;in;G31 3rd;PROD194;INDIA;23.0
1-620656965;Accepted-In Progress;Torbjörn;2011/12/07 14:57:08.000;Variant 1;1;Accepted;Medium;In Progress;Org line G4;;se;S33 2nd;PROD397;Sweden;0.0
