Activity;Case ID;Duration;Event_Nr
Completed-Closed;1-637307494;18.000000000648605;3
Accepted-In Progress;1-637327254;0.0;1
Completed-Closed;1-637327254;2146019.9999999693;2
Accepted-In Progress;1-637516103;0.0;1
Queued-Awaiting Assignment;1-637516103;756.9999999742952;2
Accepted-In Progress;1-637516103;313491.0000000108;3
Completed-Closed;1-637516103;545.0000000243083;4
Accepted-In Progress;1-637580967;0.0;1
Accepted-Wait;1-637580967;0.0;2
Completed-Closed;1-637580967;539.0000000054308;3
Accepted-In Progress;1-637591141;2.5390715808792256e-09;1
Completed-Closed;1-637591141;28075735.000000015;2
Accepted-In Progress;1-637685994;268364.0000000085;1
Completed-Closed;1-637685994;48.999999999817675;2
Accepted-In Progress;1-637685994;7.694792240788902e-09;3
Completed-Closed;1-637685994;0.9999999969363623;4
Accepted-In Progress;1-637713545;12515.000000003345;1
Queued-Awaiting Assignment;1-637713545;43.0000000371612;2
Accepted-In Progress;1-637713545;12235632.000000006;3
Accepted-Wait;1-637713545;3205280.000000007;4
Completed-Closed;1-637713545;2.0000000013098207;5
Accepted-In Progress;1-637713651;2.0337520643966003e-10;1
Completed-Closed;1-637713651;8948618.000000002;2
Accepted-In Progress;1-637716645;2.377568968527926e-08;1
Completed-Closed;1-637716645;9.9999999988362;2
Accepted-In Progress;1-637893062;0.0;1
Accepted-Assigned;1-637893062;28.999999993882742;2
Accepted-In Progress;1-637893062;1.6581725585916675e-08;3
Completed-Closed;1-637893062;868.9999999958004;4
Accepted-In Progress;1-637954950;679288.9999999627;1
Completed-Closed;1-637954950;21.999999974463016;2
Accepted-In Progress;1-638034021;5.719053421226963e-10;1
Completed-Closed;1-638034021;79.9999999993294;2
Accepted-In Progress;1-638041299;0.0;1
Completed-Closed;1-638041299;17.999999986610245;2
Accepted-In Progress;1-638112911;0.0;1
Completed-Closed;1-638112911;170.00000001412812;2
Accepted-In Progress;1-638653931;9645651.000000017;1
Completed-Closed;1-638653931;1821006.0000000014;2
Accepted-In Progress;1-638961317;30.00000003247741;1
Completed-Closed;1-638961317;677264.0000000133;2
Accepted-In Progress;1-638962731;2.154709990877587e-09;1
Accepted-Assigned;1-638962731;9.00000001143148;2
Accepted-In Progress;1-638962731;0.0;3
Completed-Closed;1-638962731;63.99999998275872;4
Accepted-In Progress;1-639009338;0.0;1
Accepted-In Progress;1-639009338;0.0;2
Completed-Closed;1-639009338;4411847.9999999935;3
Accepted-In Progress;1-639028876;1636000.9999999995;1
Completed-Closed;1-639028876;116.00000002234232;2
Accepted-In Progress;1-639870000;4649313.000000007;1
Completed-Closed;1-639870000;237.99999996835058;2
Accepted-In Progress;1-639881579;4.028166676385536e-09;1
Completed-Closed;1-639881579;932.0000000073222;2
Accepted-In Progress;1-639930880;0.0;1
Queued-Awaiting Assignment;1-639930880;37.000000042073324;2
Accepted-In Progress;1-639930880;3.4183937593252303e-09;3
Queued-Awaiting Assignment;1-639930880;97.9999999327213;4
Accepted-In Progress;1-639930880;7.148637637179552e-09;5
Accepted-In Progress;1-639930880;1.5629160311406996e-08;6
Completed-Closed;1-639930880;2.0000000110706457;7
Accepted-In Progress;1-639942581;26871532.999999996;1
Accepted-Wait;1-639942581;142.00000000279758;2
Accepted-In Progress;1-639942581;1.0000000324018457;3
Completed-Closed;1-639942581;4143039.000000004;4
Accepted-In Progress;1-640059801;32750128.000000007;1
Completed-Closed;1-640059801;51.00000000028902;2
Accepted-In Progress;1-640263496;1.0026492080074941e-08;1
Completed-Closed;1-640263496;3699168.0000000154;2
Accepted-In Progress;1-641023492;9915556.0;1
Completed-Closed;1-641023492;5961365.000000002;2
Accepted-In Progress;1-641044311;3.328646076519936e-09;1
Accepted-In Progress;1-641044311;2.1338114603781068e-08;2
Completed-Closed;1-641044311;292.9999999773515;3
Accepted-In Progress;1-641083751;37159965.999999985;1
Accepted-Assigned;1-641083751;130.99999999458345;2
Accepted-In Progress;1-641083751;0.0;3
Completed-Closed;1-641083751;326809.99999999016;4
Accepted-In Progress;1-641083987;2.9795128152697357e-08;1
Accepted-Assigned;1-641083987;58.000000084492264;2
Accepted-In Progress;1-641083987;5000.000000003495;3
Completed-Closed;1-641083987;15922710.000000006;4
Accepted-In Progress;1-641100891;232.00000001009334;1
Completed-Closed;1-641100891;89.99999998668856;2
Accepted-In Progress;1-641104060;36544694.00000001;1
Queued-Awaiting Assignment;1-641104060;21084100.0;2
Accepted-In Progress;1-641104060;0.0;3
Completed-Closed;1-641104060;39927244.0;4
Accepted-In Progress;1-641157962;2500850.9999999898;1
Completed-Closed;1-641157962;30.000000011415164;2
Accepted-In Progress;1-641232069;1.334984494597823e-08;1
Queued-Awaiting Assignment;1-641232069;298.0000000238109;2
Accepted-In Progress;1-641232069;4651.000000007717;3
Accepted-Assigned;1-641232069;193.9999999805652;4
Accepted-Assigned;1-641232069;29.000000036112592;5
Accepted-In Progress;1-641232069;1.0039485927884053e-09;6
Completed-Closed;1-641232069;935.00000000858;7
Accepted-In Progress;1-641243011;11410.999999988027;1
Accepted-Assigned;1-641243011;10.000000020827002;2
Accepted-In Progress;1-641243011;2.0055698428471385e-09;3
Accepted-Assigned;1-641243011;8.999999998728018;4
Accepted-In Progress;1-641243011;3.296218446801602e-08;5
Completed-Closed;1-641243011;5820567.999999982;6
Accepted-In Progress;1-641306231;17543662.000000004;1
Completed-Closed;1-641306231;6466110.999999996;2
Accepted-In Progress;1-641323677;1.084094668835305e-09;1
Accepted-Assigned;1-641323677;1.0000000143099401;2
Accepted-In Progress;1-641323677;0.0;3
Completed-Closed;1-641323677;42.99999999801563;4
Accepted-In Progress;1-641491883;9.028029012985992e-09;1
Completed-Closed;1-641491883;5623474.000000007;2
Queued-Awaiting Assignment;1-641530471;21084099.999999985;1
Accepted-In Progress;1-641530471;2.1421081751182755e-08;2
Queued-Awaiting Assignment;1-641530471;166.00000002260887;3
Accepted-In Progress;1-641530471;0.0;4
Completed-Closed;1-641530471;8.999999993996939;5
Accepted-In Progress;1-642418588;4.4554903079099435e-09;1
Completed-Closed;1-642418588;145.99999999821384;2
Accepted-In Progress;1-642478708;463.0000000010876;1
Completed-Closed;1-642478708;31.00000002597605;2
Accepted-In Progress;1-642761240;1.49858680903915e-08;1
Completed-Closed;1-642761240;2166708.000000003;2
Accepted-In Progress;1-642766943;5.1794251494241014e-09;1
Accepted-Wait;1-642766943;27910476.99999999;2
Accepted-In Progress;1-642766943;2.3936137916112584e-08;3
Completed-Closed;1-642766943;676.9999999781434;4
Accepted-In Progress;1-642802641;4649312.999999982;1
Accepted-In Progress;1-642802641;25828.99999999681;2
Accepted-In Progress;1-642802641;54937601.99999996;3
Accepted-In Progress;1-642802641;8.345245810258173e-09;4
Completed-Closed;1-642802641;29.999999997903345;5
Accepted-In Progress;1-642846054;679732.0000000293;1
Accepted-In Progress;1-642846054;3.1715765377627968e-09;2
Completed-Closed;1-642846054;250174.0000000073;3
Accepted-In Progress;1-643444986;2.7111199493211523e-08;1
Queued-Awaiting Assignment;1-643444986;54.00000001199509;2
Accepted-In Progress;1-643444986;0.0;3
Completed-Closed;1-643444986;5082651.000000011;4
Accepted-In Progress;1-643445547;4.77450439652147e-08;1
Completed-Closed;1-643445547;4393735.9999999525;2
Accepted-In Progress;1-643468705;63522.00000001722;1
Completed-Closed;1-643468705;25842089.999999993;2
Accepted-In Progress;1-643468705;3.461927218758891e-10;3
Completed-Closed;1-643468705;41.99999999931475;4
Accepted-In Progress;1-643532122;0.0;1
Completed-Closed;1-643532122;3024794.0000000047;2
Accepted-In Progress;1-643556695;48604297.99999999;1
Completed-Closed;1-643556695;69.00000000115958;2
Accepted-In Progress;1-643685369;6.259980279952271e-10;1
Accepted-In Progress;1-643685369;333999.00000000367;2
Accepted-Wait;1-643685369;590170.0000000014;3
Completed-Closed;1-643685369;697618.9999999943;4
Accepted-In Progress;1-643685396;157.00000000448702;1
Completed-Closed;1-643685396;16117.999999998463;2
Accepted-In Progress;1-643685396;1724085.0000000095;3
Accepted-In Progress;1-643685396;21674.000000034794;4
Completed-Closed;1-643685396;33347716.00000003;5
Accepted-In Progress;1-643706642;3.743355080248974e-09;1
Accepted-In Progress;1-643706642;208.0000000033355;2
Completed-Closed;1-643706642;1.9999999859782618;3
Accepted-In Progress;1-643747498;0.0;1
Completed-Closed;1-643747498;1288236.0000000081;2
Accepted-In Progress;1-644748889;6.466638374713315e-10;1
Completed-Closed;1-644748889;36.99999998287009;2
Accepted-In Progress;1-644827840;1.7991164079320484e-08;1
Completed-Closed;1-644827840;4940648.000000008;2
Accepted-In Progress;1-644992956;48.00000000369924;1
Accepted-In Progress;1-644992956;43857.000000024964;2
Accepted-Wait;1-644992956;6.00000004557138;3
Completed-Closed;1-644992956;1.9999999965190098;4
Accepted-In Progress;1-647796802;2.425837534913795e-09;1
Accepted-Assigned;1-647796802;58.00000001091546;2
Accepted-In Progress;1-647796802;20703900.000000004;3
Accepted-In Progress;1-647796802;0.0;4
Completed-Closed;1-647796802;2243120.000000002;5
Accepted-In Progress;1-647802297;12573.999999984606;1
Completed-Closed;1-647802297;244.00000000573408;2
Accepted-In Progress;1-647841758;495915.00000006054;1
Completed-Closed;1-647841758;3808003.9999999935;2
Accepted-In Progress;1-647841758;3.5046131773358465e-09;3
Queued-Awaiting Assignment;1-647841758;151.0000000397915;4
Accepted-In Progress;1-647841758;492.9999999946693;5
Completed-Closed;1-647841758;185.00000000694456;6
Accepted-In Progress;1-647929267;6739808.999999998;1
Completed-Closed;1-647929267;328565.999999984;2
Accepted-Wait;1-648105181;10207382.999999959;1
Accepted-In Progress;1-648105181;54556927.00000001;2
Completed-Closed;1-648105181;59.9999999884612;3
Accepted-In Progress;1-648231508;142.00000004361422;1
Completed-Closed;1-648231508;6492684.999999986;2
Accepted-In Progress;1-648497601;0.0;1
Queued-Awaiting Assignment;1-648497601;32.000000006892016;2
Accepted-In Progress;1-648497601;36218870.00000001;3
Completed-Closed;1-648497601;304.00000000386353;4
Accepted-In Progress;1-648807492;1.4061967842142563e-08;1
Completed-Closed;1-648807492;164.00000000380697;2
Accepted-In Progress;1-648839266;1.1997167662263615e-08;1
Completed-Closed;1-648839266;55.99999999056164;2
Accepted-In Progress;1-648861744;9.482980785125023e-09;1
Completed-Closed;1-648861744;1339394.0000000105;2
Accepted-In Progress;1-649302225;0.0;1
Completed-Closed;1-649302225;862919.0000000022;2
Accepted-In Progress;1-649302263;1.6568778434092808e-08;1
Completed-Closed;1-649302263;25.99999999546623;2
Accepted-In Progress;1-649887393;593.9999999950277;1
Completed-Closed;1-649887393;338.00000001156616;2
Accepted-In Progress;1-649984202;1.0121437223810242e-08;1
Completed-Closed;1-649984202;71.00000000674613;2
Accepted-In Progress;1-650008427;2.6521867483795618e-09;1
Completed-Closed;1-650008427;3020153.999999998;2
Accepted-In Progress;1-650011031;5871978.999999983;1
Completed-Closed;1-650011031;9767310.00000004;2
Accepted-In Progress;1-650025535;4339.000000007896;1
Completed-Closed;1-650025535;6987415.000000004;2
Accepted-In Progress;1-650025535;0.0;3
Completed-Closed;1-650025535;677263.9999999822;4
Accepted-In Progress;1-650123293;244680.00000001202;1
Accepted-Assigned;1-650123293;105.00000003690151;2
Accepted-In Progress;1-650123293;3.87792802790774e-08;3
Completed-Closed;1-650123293;92.99999999616925;4
Accepted-In Progress;1-650135511;7.60284828935825e-09;1
Completed-Closed;1-650135511;7.999999992923157;2
Accepted-In Progress;1-650241321;233.00000001370273;1
Completed-Closed;1-650241321;6136889.99999998;2
Accepted-In Progress;1-650243662;0.0;1
Accepted-Wait;1-650243662;73189.99999998297;2
Accepted-In Progress;1-650243662;1997394.9999999967;3
Completed-Closed;1-650243662;69550299.99999999;4
Accepted-In Progress;1-650892393;0.0;1
Completed-Closed;1-650892393;390.00000000801924;2
Accepted-In Progress;1-651084211;37683738.00000002;1
Completed-Closed;1-651084211;297.99999999811155;2
Accepted-In Progress;1-651096273;40.99999999675637;1
Completed-Closed;1-651096273;62668354.0;2
Accepted-In Progress;1-651206715;515779.0000000139;1
Completed-Closed;1-651206715;7934276.000000006;2
Accepted-In Progress;1-651398271;1.62419864925834e-08;1
Queued-Awaiting Assignment;1-651398271;3.32606658969377e-09;2
Accepted-In Progress;1-651398271;3.6560210169189966e-08;3
Completed-Closed;1-651398271;1.999999997354109;4
Accepted-In Progress;1-651922251;25086.99999998144;1
Completed-Closed;1-651922251;244.0000000023303;2
Accepted-In Progress;1-651922470;2.4460958567850073e-09;1
Completed-Closed;1-651922470;14.000000042929981;2
Accepted-In Progress;1-651922594;33011605.99999999;1
Completed-Closed;1-651922594;510199.9999999959;2
Accepted-In Progress;1-651951532;8.106066084143716e-09;1
Completed-Closed;1-651951532;3182518.9999999832;2
Accepted-In Progress;1-652112015;1.0187900163004707e-10;1
Queued-Awaiting Assignment;1-652112015;151.0000000231576;2
Queued-Awaiting Assignment;1-652112015;331.99999999794295;3
Accepted-In Progress;1-652112015;4741907.000000026;4
Queued-Awaiting Assignment;1-652112015;36.99999999427691;5
Accepted-In Progress;1-652112015;7589307.000000003;6
Completed-Closed;1-652112015;113.0000000102564;7
Accepted-In Progress;1-652259831;796.9999999852873;1
Completed-Closed;1-652259831;26023573.999999993;2
Accepted-In Progress;1-652270498;3889799.999999992;1
Completed-Closed;1-652270498;597452.9999999966;2
Accepted-In Progress;1-652874271;4.656109312659702e-09;1
Completed-Closed;1-652874271;79.9999999981409;2
Accepted-In Progress;1-652925445;289.9999999840726;1
Completed-Closed;1-652925445;22302697.99999998;2
Accepted-In Progress;1-652935537;6.6489365926403815e-09;1
Completed-Closed;1-652935537;2946346.0;2
Accepted-In Progress;1-653135006;2.5606736722843073e-09;1
Accepted-Wait;1-653135006;1478407.0000000014;2
Completed-Closed;1-653135006;11474719.00000003;3
Accepted-In Progress;1-653254236;0.0;1
Accepted-Wait;1-653254236;2497.0000000058862;2
Completed-Closed;1-653254236;2444594.999999963;3
Queued-Awaiting Assignment;1-653314473;35.99999998999616;1
Accepted-In Progress;1-653314473;1.9419076919307437e-08;2
Completed-Closed;1-653314473;1788925.0;3
Accepted-In Progress;1-653878594;3796.0000000081905;1
Completed-Closed;1-653878594;41.00000000145662;2
Accepted-In Progress;1-653988751;8.234846886222154e-09;1
Accepted-In Progress;1-653988751;1.4133171303250729e-08;2
Completed-Closed;1-653988751;12634893.999999998;3
Queued-Awaiting Assignment;1-654146231;977.0000000038609;1
Accepted-In Progress;1-654146231;12624049.000000019;2
Completed-Closed;1-654146231;163.99999995206403;3
Accepted-In Progress;1-654348241;0.0;1
Accepted-In Progress;1-654348241;120.00000002282314;2
Completed-Closed;1-654348241;4845979.000000012;3
Accepted-In Progress;1-654369162;139.99999998052343;1
Completed-Closed;1-654369162;150.99999997422907;2
Accepted-In Progress;1-654403938;0.0;1
Queued-Awaiting Assignment;1-654403938;151.00000000260178;2
Accepted-In Progress;1-654403938;0.0;3
Queued-Awaiting Assignment;1-654403938;244253.99999999814;4
Accepted-In Progress;1-654403938;1.9660575874880995e-08;5
Completed-Closed;1-654403938;153.99999999511292;6
Accepted-In Progress;1-655213351;10248296.999999985;1
Accepted-In Progress;1-655213351;54453649.00000003;2
Completed-Closed;1-655213351;856.0000000081513;3
Accepted-In Progress;1-655379467;0.0;1
Completed-Closed;1-655379467;6742602.000000008;2
Accepted-In Progress;1-655429981;38016203.99999996;1
Completed-Closed;1-655429981;97.00000000145859;2
Accepted-In Progress;1-655536176;1.502665084080581e-08;1
Completed-Closed;1-655536176;4720.999999990034;2
Accepted-In Progress;1-655607132;42650741.99999999;1
Accepted-Wait;1-655607132;185.00000000862846;2
Completed-Closed;1-655607132;12698246.000000065;3
Accepted-In Progress;1-655719611;135736.00000001187;1
Completed-Closed;1-655719611;3020154.0000000084;2
Accepted-In Progress;1-655739451;2.840220489945284e-09;1
Completed-Closed;1-655739451;281.99999997556;2
Accepted-In Progress;1-656151409;0.0;1
Accepted-Assigned;1-656151409;1217478.9999999998;2
Accepted-In Progress;1-656151409;1.0148559843930185e-08;3
Completed-Closed;1-656151409;4143039.000000014;4
Accepted-In Progress;1-656224707;0.0;1
Completed-Closed;1-656224707;1.999999994768964;2
Accepted-In Progress;1-656225465;117277.0000000406;1
Queued-Awaiting Assignment;1-656225465;42.99999998352237;2
Accepted-In Progress;1-656225465;2.184384769414434e-08;3
Completed-Closed;1-656225465;13199842.000000007;4
Accepted-In Progress;1-656510751;5070961.999999997;1
Completed-Closed;1-656510751;3699167.9999999995;2
Accepted-In Progress;1-656510751;656539.9999999943;3
Completed-Closed;1-656510751;4223651.999999985;4
Accepted-In Progress;1-656868426;18871.000000012617;1
Accepted-Assigned;1-656868426;1475192.0000000144;2
Accepted-Wait;1-656868426;348.9999999891323;3
Completed-Closed;1-656868426;856.0000000180148;4
Accepted-In Progress;1-657163590;0.0;1
Accepted-Assigned;1-657163590;74.00000002635905;2
Completed-Closed;1-657163590;2819516.00000003;3
Accepted-In Progress;1-657368644;2.3177421442913827e-08;1
Completed-Closed;1-657368644;614.9999999639451;2
Queued-Awaiting Assignment;1-657412381;176.9999998952895;1
Accepted-In Progress;1-657412381;4.4755203391281005e-09;2
Completed-Closed;1-657412381;9303409.000000002;3
Accepted-In Progress;1-657412381;1.4718800395553956e-08;4
Completed-Closed;1-657412381;4393735.999999995;5
Accepted-In Progress;1-657534681;5.562853989980128e-09;1
Completed-Closed;1-657534681;8464548.999999998;2
Accepted-In Progress;1-657768145;2.16407706398988e-09;1
Accepted-Assigned;1-657768145;47.999999965068504;2
Completed-Closed;1-657768145;152.99999999963603;3
Accepted-In Progress;1-657874936;20576626.999999993;1
Accepted-In Progress;1-657874936;0.0;2
