Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-642802641;1.0142808804017924e-08;3
Accepted-In Progress;1-642802641;3.2151935416414617e-09;4
Completed-Closed;1-642802641;99.99999999222564;5
Accepted-In Progress;1-642846054;9481454.00000001;1
Accepted-In Progress;1-642846054;55159050.99999999;2
Completed-Closed;1-642846054;162182.00000001403;3
Accepted-In Progress;1-643444986;18870.999999999698;1
Queued-Awaiting Assignment;1-643444986;339.99999997339876;2
Accepted-In Progress;1-643444986;1.4225401224962669e-08;3
Completed-Closed;1-643444986;504285.00000000163;4
Accepted-In Progress;1-643445547;6.514496345316272e-09;1
Completed-Closed;1-643445547;5909761.999999994;2
Accepted-In Progress;1-643468705;0.0;1
Completed-Closed;1-643468705;166960.99999999497;2
Accepted-In Progress;1-643468705;0.0;3
Completed-Closed;1-643468705;8224007.999999992;4
Accepted-In Progress;1-643532122;9.301299544366528e-09;1
Completed-Closed;1-643532122;22556409.999999996;2
Accepted-In Progress;1-643556695;0.0;1
Completed-Closed;1-643556695;8970831.000000002;2
Accepted-In Progress;1-643685369;8265.999999975613;1
Accepted-In Progress;1-643685369;0.0;2
Accepted-Wait;1-643685369;6.000000009397295;3
Completed-Closed;1-643685369;61.00000000755797;4
Accepted-In Progress;1-643685396;2.905065204738767e-09;1
Completed-Closed;1-643685396;43.00000000138647;2
Accepted-In Progress;1-643685396;15771.99999998658;3
Accepted-In Progress;1-643685396;1557.0000000046562;4
Completed-Closed;1-643685396;3019557.000000013;5
Accepted-In Progress;1-643706642;9.908978406566915e-10;1
Accepted-In Progress;1-643706642;63816.000000003245;2
Completed-Closed;1-643706642;15737.999999993795;3
Accepted-In Progress;1-643747498;2653099.000000005;1
Completed-Closed;1-643747498;7.000000000359466;2
Accepted-In Progress;1-644748889;58848916.999999955;1
Completed-Closed;1-644748889;92115.0000000047;2
Accepted-In Progress;1-644827840;4.551039432917025e-09;1
Completed-Closed;1-644827840;93.99999998637138;2
Accepted-In Progress;1-644992956;0.0;1
Accepted-In Progress;1-644992956;2.032346844434443e-08;2
Accepted-Wait;1-644992956;481185.9999999874;3
Completed-Closed;1-644992956;1535961.9999999893;4
Accepted-In Progress;1-647796802;255.00000000276816;1
Accepted-Assigned;1-647796802;105.0000000003959;2
Accepted-In Progress;1-647796802;7.59019234370037e-10;3
Accepted-In Progress;1-647796802;2.8524974031085213e-08;4
Completed-Closed;1-647796802;716871.0000000114;5
Accepted-In Progress;1-647802297;1.4503041566920646e-08;1
Completed-Closed;1-647802297;1.0000000163880722;2
Accepted-In Progress;1-647841758;3.8748797489937915e-08;1
Completed-Closed;1-647841758;186.000000011297;2
Accepted-In Progress;1-647841758;1.282828566357145e-08;3
Queued-Awaiting Assignment;1-647841758;132.9999999912585;4
Accepted-In Progress;1-647841758;47909.000000007305;5
Completed-Closed;1-647841758;2.0000000033464853;6
Accepted-In Progress;1-647929267;6568638.999999988;1
Completed-Closed;1-647929267;1183925.0000000037;2
Accepted-Wait;1-648105181;1637746.000000015;1
Accepted-In Progress;1-648105181;0.0;2
Completed-Closed;1-648105181;868.9999999976936;3
Accepted-In Progress;1-648231508;3.490064294674118e-09;1
Completed-Closed;1-648231508;143.00000004211742;2
Accepted-In Progress;1-648497601;801144.9999999776;1
Queued-Awaiting Assignment;1-648497601;68.00000001130154;2
Accepted-In Progress;1-648497601;78924.00000000623;3
Completed-Closed;1-648497601;1206331.9999999998;4
Accepted-In Progress;1-648807492;6.134469743813085e-09;1
Completed-Closed;1-648807492;261343.99999996534;2
Accepted-In Progress;1-648839266;4050.000000000913;1
Completed-Closed;1-648839266;454154.9999999944;2
Accepted-In Progress;1-648861744;41028435.999999955;1
Completed-Closed;1-648861744;232.9999999740154;2
Accepted-In Progress;1-649302225;0.0;1
Completed-Closed;1-649302225;4665304.999999999;2
Accepted-In Progress;1-649302263;1.000580013248709e-08;1
Completed-Closed;1-649302263;534.9999999990541;2
Accepted-In Progress;1-649887393;35795.99999999251;1
Completed-Closed;1-649887393;128.00000000249662;2
Accepted-In Progress;1-649984202;0.0;1
Completed-Closed;1-649984202;2759984.0000000154;2
Accepted-In Progress;1-650008427;5224.99999992613;1
Completed-Closed;1-650008427;26.000000006573014;2
Accepted-In Progress;1-650011031;0.0;1
Completed-Closed;1-650011031;2841169.0000000256;2
Accepted-In Progress;1-650025535;26504035.000000004;1
Completed-Closed;1-650025535;8507383.000000002;2
Accepted-In Progress;1-650025535;11898315.999999998;3
Completed-Closed;1-650025535;82.000000008384;4
Accepted-In Progress;1-650123293;7.614469122064658e-09;1
Accepted-Assigned;1-650123293;35601633.00000007;2
Accepted-In Progress;1-650123293;0.0;3
Completed-Closed;1-650123293;1392386.9999999872;4
Accepted-In Progress;1-650135511;0.0;1
Completed-Closed;1-650135511;29731476.999999996;2
Accepted-In Progress;1-650241321;2.2358831892616626e-09;1
Completed-Closed;1-650241321;697618.999999975;2
Accepted-In Progress;1-650243662;4.583556259793548e-09;1
Accepted-Wait;1-650243662;3564337.9999999995;2
Accepted-In Progress;1-650243662;52107100.0;3
Completed-Closed;1-650243662;458.000000001363;4
Accepted-In Progress;1-650892393;1.1755613313349228e-09;1
Completed-Closed;1-650892393;8948618.000000004;2
Accepted-In Progress;1-651084211;1.9945305240859283e-08;1
Completed-Closed;1-651084211;597452.9999999931;2
Accepted-In Progress;1-651096273;70641.99999999467;1
Completed-Closed;1-651096273;2689970.0000000037;2
Accepted-In Progress;1-651206715;90271.99999998903;1
Completed-Closed;1-651206715;170.00000000952602;2
Accepted-In Progress;1-651398271;0.0;1
Queued-Awaiting Assignment;1-651398271;0.0;2
Accepted-In Progress;1-651398271;1177.0000000003845;3
Completed-Closed;1-651398271;1912.9999999784252;4
Accepted-In Progress;1-651922251;0.0;1
Completed-Closed;1-651922251;7856846.000000037;2
Accepted-In Progress;1-651922470;0.0;1
Completed-Closed;1-651922470;6108747.999999991;2
Accepted-In Progress;1-651922594;7920681.000000036;1
Completed-Closed;1-651922594;88.00000000395735;2
Accepted-In Progress;1-651951532;0.0;1
Completed-Closed;1-651951532;19.999999992068638;2
Accepted-In Progress;1-652112015;0.0;1
Queued-Awaiting Assignment;1-652112015;2.1880333268409436e-08;2
Queued-Awaiting Assignment;1-652112015;7419.999999993257;3
Accepted-In Progress;1-652112015;7.367796873168493e-09;4
Queued-Awaiting Assignment;1-652112015;189.99999999107112;5
Accepted-In Progress;1-652112015;593.9999999987843;6
Completed-Closed;1-652112015;82611.99999999905;7
Accepted-In Progress;1-652259831;1.4403163117344711e-09;1
Completed-Closed;1-652259831;3699398.0000000214;2
Accepted-In Progress;1-652270498;0.0;1
Completed-Closed;1-652270498;849.0000000212399;2
Accepted-In Progress;1-652874271;6739808.999999999;1
Completed-Closed;1-652874271;1847.0000000091936;2
Accepted-In Progress;1-652925445;0.0;1
Completed-Closed;1-652925445;19.000000006997535;2
Accepted-In Progress;1-652935537;3029972.000000006;1
Completed-Closed;1-652935537;2637.0000000052733;2
Accepted-In Progress;1-653135006;0.0;1
Accepted-Wait;1-653135006;212.0000000100751;2
Completed-Closed;1-653135006;1846.9999999511465;3
Accepted-In Progress;1-653254236;313490.99999999825;1
Accepted-Wait;1-653254236;12101740.000000007;2
Completed-Closed;1-653254236;437.0000000078062;3
Queued-Awaiting Assignment;1-653314473;489.9999999870905;1
Accepted-In Progress;1-653314473;0.0;2
Completed-Closed;1-653314473;5593213.000000014;3
Accepted-In Progress;1-653878594;112.99999999577975;1
Completed-Closed;1-653878594;1623.0000000079388;2
Accepted-In Progress;1-653988751;1.7256645346394282e-08;1
Accepted-In Progress;1-653988751;6.6788273117549365e-09;2
Completed-Closed;1-653988751;171.9999999956105;3
Queued-Awaiting Assignment;1-654146231;2879.000000063704;1
Accepted-In Progress;1-654146231;3012599.0000000014;2
Completed-Closed;1-654146231;1183.0000000067987;3
Accepted-In Progress;1-654348241;2.202550971461845e-09;1
Accepted-In Progress;1-654348241;19258340.99999995;2
Completed-Closed;1-654348241;808.000000000275;3
Accepted-In Progress;1-654369162;620806.0000000276;1
Completed-Closed;1-654369162;1545655.000000007;2
Accepted-In Progress;1-654403938;2234184.000000003;1
Queued-Awaiting Assignment;1-654403938;64.99999998211526;2
Accepted-In Progress;1-654403938;1.671791155415043e-08;3
Queued-Awaiting Assignment;1-654403938;180.9999999987869;4
Accepted-In Progress;1-654403938;0.0;5
Completed-Closed;1-654403938;33347716.000000007;6
Accepted-In Progress;1-655213351;0.0;1
Accepted-In Progress;1-655213351;5244.000000004394;2
Completed-Closed;1-655213351;428315.0000000274;3
Accepted-In Progress;1-655379467;18360.999999995325;1
Completed-Closed;1-655379467;4072831.999999963;2
Accepted-In Progress;1-655429981;46029054.99999999;1
Completed-Closed;1-655429981;49.99999998995999;2
Accepted-In Progress;1-655536176;9.760954949104021e-09;1
Completed-Closed;1-655536176;551689.9999999977;2
Accepted-In Progress;1-655607132;53387.999999997264;1
Accepted-Wait;1-655607132;143727.99999999732;2
Completed-Closed;1-655607132;947008.9999999973;3
Accepted-In Progress;1-655719611;2.402744088413746e-08;1
Completed-Closed;1-655719611;69.00000004741645;2
Accepted-In Progress;1-655739451;3.3624467181285423e-09;1
Completed-Closed;1-655739451;1139498.9999999958;2
Accepted-In Progress;1-656151409;0.0;1
Accepted-Assigned;1-656151409;330.99999999875763;2
Accepted-In Progress;1-656151409;0.0;3
Completed-Closed;1-656151409;7269653.000000009;4
Accepted-In Progress;1-656224707;1.6578714677564594e-08;1
Completed-Closed;1-656224707;326809.9999999948;2
Accepted-In Progress;1-656225465;2.0303609006383725e-08;1
Queued-Awaiting Assignment;1-656225465;69675.99999999355;2
Accepted-In Progress;1-656225465;12628599.0;3
Completed-Closed;1-656225465;1116617.0000000012;4
Accepted-In Progress;1-656510751;656539.9999999915;1
Completed-Closed;1-656510751;43023922.999999985;2
Accepted-In Progress;1-656510751;0.0;3
Completed-Closed;1-656510751;2255971.000000018;4
Accepted-In Progress;1-656868426;2335106.999999993;1
Accepted-Assigned;1-656868426;538.0000000399544;2
Accepted-Wait;1-656868426;755.999999994402;3
Completed-Closed;1-656868426;43.000000004446214;4
Accepted-In Progress;1-657163590;2.8050997678086622e-09;1
Accepted-Assigned;1-657163590;596.0000000020764;2
Completed-Closed;1-657163590;1227361.0000000007;3
Accepted-In Progress;1-657368644;9645651.000000004;1
Completed-Closed;1-657368644;172.00000000393584;2
Queued-Awaiting Assignment;1-657412381;403.9999999990795;1
Accepted-In Progress;1-657412381;0.0;2
Completed-Closed;1-657412381;4414700.999999985;3
Accepted-In Progress;1-657412381;0.0;4
Completed-Closed;1-657412381;1811350.999999983;5
Accepted-In Progress;1-657534681;14352790.999999976;1
Completed-Closed;1-657534681;7311704.000000007;2
Accepted-In Progress;1-657768145;246.00000001041948;1
Accepted-Assigned;1-657768145;182.0000000094703;2
Completed-Closed;1-657768145;29460543.999999996;3
Accepted-In Progress;1-657874936;6.524402841486523e-09;1
Accepted-In Progress;1-657874936;4.0080108158384956e-10;2
Completed-Closed;1-657874936;45276552.0;3
Accepted-In Progress;1-657934265;641559.0000000069;1
Completed-Closed;1-657934265;433987.9999999946;2
Accepted-In Progress;1-658022616;0.0;1
Completed-Closed;1-658022616;6481953.000000019;2
Accepted-In Progress;1-658063672;0.0;1
Accepted-Wait;1-658063672;1236665.0000000026;2
Completed-Closed;1-658063672;6043896.999999993;3
Accepted-In Progress;1-658092528;292.0000000012011;1
Completed-Closed;1-658092528;26.000000008837358;2
Accepted-In Progress;1-658125909;9.993580999671378e-09;1
Completed-Closed;1-658125909;88.99999999265401;2
Accepted-In Progress;1-658259614;0.0;1
Completed-Closed;1-658259614;7148754.000000008;2
Accepted-In Progress;1-658537939;34223765.0;1
Accepted-Wait;1-658537939;585.0000000035569;2
Completed-Closed;1-658537939;878734.9999999972;3
Accepted-In Progress;1-658594692;27482341.999999996;1
Accepted-Wait;1-658594692;7348.000000008487;2
Completed-Closed;1-658594692;194.99999999907226;3
Accepted-In Progress;1-658627294;1.861173661119835e-13;1
Accepted-In Progress;1-658627294;20576627.000000004;2
Completed-Closed;1-658627294;7066856.000000026;3
Accepted-In Progress;1-658627419;36544694.0;1
Accepted-In Progress;1-658627419;1.1243444749461044e-08;2
Completed-Closed;1-658627419;3017059.000000004;3
Accepted-In Progress;1-658792860;0.0;1
Accepted-In Progress;1-658792860;176.99999998781882;2
Completed-Closed;1-658792860;90.99999997771684;3
Accepted-In Progress;1-659137375;5992.999999977893;1
Accepted-Wait;1-659137375;154.99999999682788;2
Completed-Closed;1-659137375;606984.9999999902;3
Accepted-In Progress;1-659170761;268363.99999999953;1
Completed-Closed;1-659170761;2048.0000000031123;2
Accepted-In Progress;1-659231191;3.52208232222603e-08;1
Completed-Closed;1-659231191;120.00000000125075;2
Accepted-In Progress;1-659239126;1.3046452731137226e-08;1
Accepted-Assigned;1-659239126;607.9999999661713;2
Completed-Closed;1-659239126;82611.9999999848;3
Accepted-In Progress;1-659284621;2.4914841843013518e-09;1
Completed-Closed;1-659284621;793.9999999872929;2
Accepted-In Progress;1-659284863;7.853545866750778e-09;1
Completed-Closed;1-659284863;187.99999999774815;2
Accepted-In Progress;1-659376592;0.0;1
Completed-Closed;1-659376592;1117361.9999999865;2
Accepted-In Progress;1-659539868;36544694.00000002;1
Completed-Closed;1-659539868;103.0000000318416;2
Accepted-In Progress;1-659618631;0.0;1
Completed-Closed;1-659618631;8632269.99999999;2
Queued-Awaiting Assignment;1-659716213;170119.00000000812;1
Accepted-In Progress;1-659716213;1.0491655704379898e-08;2
Completed-Closed;1-659716213;738.0000000124098;3
Accepted-In Progress;1-659718901;4.504073601134508e-09;1
Accepted-In Progress;1-659718901;14498.99999997467;2
Accepted-In Progress;1-659718901;61522372.0;3
Accepted-In Progress;1-659718901;437840.0000000013;4
Completed-Closed;1-659718901;186.0000000014944;5
Accepted-In Progress;1-659782951;0.0;1
Completed-Closed;1-659782951;62.000000025245576;2
Accepted-In Progress;1-659922661;0.0;1
Queued-Awaiting Assignment;1-659922661;272.99999996903483;2
Accepted-In Progress;1-659922661;70045.00000000083;3
Accepted-Wait;1-659922661;175502.00000000242;4
Accepted-In Progress;1-659922661;4.060106805614272e-09;5
Completed-Closed;1-659922661;185.9999999704709;6
Accepted-In Progress;1-659934601;13772659.999999998;1
Accepted-In Progress;1-659934601;2.6017079409119388e-08;2
Accepted-Wait;1-659934601;7435.000000007713;3
Completed-Closed;1-659934601;50.99999999965881;4
Accepted-In Progress;1-660054568;1482.9999999967708;1
Completed-Closed;1-660054568;1994473.0000000007;2
Accepted-In Progress;1-660374694;9794617.00000001;1
Accepted-In Progress;1-660374694;0.0;2
Accepted-In Progress;1-660374694;12202670.000000006;3
Completed-Closed;1-660374694;258991.00000000178;4
Accepted-In Progress;1-660393401;1.7456665100475678e-08;1
Accepted-Wait;1-660393401;147.00000000167896;2
Completed-Closed;1-660393401;44.999999998512806;3
Accepted-In Progress;1-660483225;0.0;1
Completed-Closed;1-660483225;4744287.999999996;2
Accepted-In Progress;1-660509893;5.654403698480589e-09;1
Queued-Awaiting Assignment;1-660509893;103.00000005772942;2
Accepted-In Progress;1-660509893;6.2443475842111614e-09;3
Completed-Closed;1-660509893;1048.9999999980707;4
Accepted-In Progress;1-660592931;33091535.000000007;1
Completed-Closed;1-660592931;17479857.999999985;2
Accepted-In Progress;1-660602952;2.7520360626214203e-09;1
Completed-Closed;1-660602952;3283420.0000000005;2
Accepted-In Progress;1-660636558;3.029695195416892e-08;1
Accepted-In Progress;1-660636558;11116747.999999983;2
Queued-Awaiting Assignment;1-660636558;46.000000043271065;3
Accepted-In Progress;1-660636558;2.111691755330682e-08;4
Completed-Closed;1-660636558;5619826.999999992;5
Accepted-In Progress;1-660785867;2334639.999999991;1
Completed-Closed;1-660785867;133.99999999485317;2
Accepted-In Progress;1-660786538;33338843.999999993;1
Accepted-Wait;1-660786538;0.0;2
Completed-Closed;1-660786538;2649320.0000000075;3
Accepted-In Progress;1-660808741;37733579.99999998;1
Completed-Closed;1-660808741;3289091.9999999925;2
Accepted-In Progress;1-660873096;146899.00000000332;1
Completed-Closed;1-660873096;5961365.000000009;2
Queued-Awaiting Assignment;1-660903884;4.817088487489199e-10;1
Accepted-In Progress;1-660903884;1.1241256802117938e-08;2
Completed-Closed;1-660903884;9150219.999999996;3
Accepted-In Progress;1-660908181;0.0;1
Completed-Closed;1-660908181;338.0000000093706;2
Accepted-In Progress;1-660948681;55460313.99999999;1
Completed-Closed;1-660948681;591600.999999982;2
Accepted-In Progress;1-660949435;761721.9999999945;1
Completed-Closed;1-660949435;358.0000000013489;2
Accepted-In Progress;1-660956878;5225.000000001445;1
Completed-Closed;1-660956878;1814395.9999999995;2
Accepted-In Progress;1-661132868;49757524.0;1
Completed-Closed;1-661132868;1.999999991698853;2
Accepted-In Progress;1-661134924;8.203634399121997e-10;1
Queued-Awaiting Assignment;1-661134924;719.999999986146;2
Accepted-In Progress;1-661134924;0.0;3
Accepted-In Progress;1-661134924;1357.9999999780282;4
Completed-Closed;1-661134924;4721.000000009074;5
Accepted-In Progress;1-661231558;8.524744442982539e-10;1
Completed-Closed;1-661231558;21925453.99999997;2
Accepted-In Progress;1-661706786;1060625.0000000016;1
Accepted-Wait;1-661706786;13876249.999999993;2
Completed-Closed;1-661706786;46.999999999968125;3
Accepted-In Progress;1-662272981;0.0;1
Accepted-Wait;1-662272981;11.999999998915408;2
Completed-Closed;1-662272981;615.0000000081479;3
Accepted-In Progress;1-662956121;0.0;1
Completed-Closed;1-662956121;697618.999999994;2
Accepted-In Progress;1-663582660;0.0;1
Queued-Awaiting Assignment;1-663582660;224.000000027469;2
Accepted-In Progress;1-663582660;1.6683172322422324e-09;3
